,artist_name,track_name,release_date,danceability,energy,key,loudness,mode,speechiness,accousticness,instrumentalness,liveness,valence,tempo,popularity,cluster
505,A Banda Mais Bonita da Cidade,Oração,2011-11-01,0.425,0.474,7,-7.806,1,0.0314,0.613,2.44e-06,0.228,0.379,128.631,61,0
506,Mc João,Baile de Favela - DJ R7 Mix,2016-01-15,0.8170000000000001,0.593,7,-5.858,1,0.341,0.25,0.0,0.0455,0.711,130.144,47,2
507,Twenty One Pilots,Stressed Out,2015-05-15,0.7340000000000001,0.637,4,-5.6770000000000005,0,0.141,0.0462,2.2899999999999998e-05,0.0602,0.648,169.977,84,3
508,Hanson,MMMBop,2005-01-01,0.685,0.948,9,-5.182,1,0.0457,0.00513,0.0034700000000000004,0.17,0.628,104.881,0,7
509,Thalia,I Want You,2003-01-01,0.8029999999999999,0.773,0,-3.628,1,0.121,0.0107,0.0,0.0632,0.708,91.915,51,5
510,Avril Lavigne,Girlfriend,2007-04-17,0.56,0.9590000000000001,7,-2.4330000000000003,1,0.102,0.0007379999999999999,0.000206,0.209,0.67,163.983,0,3
511,Avril Lavigne,Rock N Roll,2013-11-06,0.457,0.9540000000000001,0,-3.333,0,0.127,0.008409999999999999,6.99e-05,0.29,0.69,184.075,0,3
512,Avril Lavigne,Losing Grip,2002-06-14,0.534,0.893,8,-4.6339999999999995,0,0.107,0.00134,5.6e-06,0.0777,0.565,158.34,0,3
513,Avril Lavigne,Complicated,2002-06-14,0.5820000000000001,0.758,5,-5.9510000000000005,1,0.0464,0.0615,8.41e-06,0.309,0.413,77.982,0,7
514,Avril Lavigne,Mobile,2002-06-14,0.594,0.7440000000000001,9,-5.997999999999999,1,0.03,0.00125,0.0122,0.11,0.644,100.40899999999999,0,7
515,Avril Lavigne,Anything but Ordinary,2002-06-14,0.6459999999999999,0.6779999999999999,9,-5.595,0,0.0375,0.0371,0.0,0.0899,0.638,122.991,0,7
516,Avril Lavigne,Nobody's Fool,2002-06-14,0.387,0.8759999999999999,4,-6.0,1,0.0886,0.000811,1.88e-06,0.128,0.491,179.765,0,3
517,Avril Lavigne,My World,2002-06-14,0.593,0.9179999999999999,1,-5.207999999999999,1,0.0499,0.00468,0.0,0.0869,0.695,102.891,0,7
518,Avril Lavigne,Things I'll Never Say,2002-06-14,0.5760000000000001,0.8009999999999999,2,-5.152,1,0.0326,0.000599,1.08e-06,0.111,0.578,101.98200000000001,0,7
519,J Balvin,Ginza - Anitta Remix,2016-01-29,0.8240000000000001,0.833,10,-5.6129999999999995,0,0.0675,0.0539,0.0019199999999999998,0.098,0.867,101.975,0,7
520,Coldplay,Adventure of a Lifetime,2015-12-04,0.638,0.924,7,-3.887,1,0.036000000000000004,0.00205,0.000175,0.149,0.53,111.995,75,1
521,Coldplay,Hymn for the Weekend,2015-12-04,0.491,0.693,0,-6.487,0,0.0377,0.21100000000000002,6.92e-06,0.325,0.41200000000000003,90.027,78,5
522,Coldplay,A Sky Full of Stars,2014-05-19,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,78,5
523,Coldplay,Viva La Vida,2008-11-24,0.489,0.615,5,-7.185,0,0.0286,0.113,4.41e-06,0.156,0.456,138.00799999999998,58,3
524,Coldplay,Lost+ (with Jay-Z),2008-11-24,0.257,0.805,7,-7.025,1,0.0559,0.0081,0.494,0.35700000000000004,0.39,175.25099999999998,41,6
525,Coldplay,Every Teardrop Is a Waterfall,2011-10-24,0.425,0.732,9,-6.882999999999999,1,0.0396,0.0019399999999999999,0.0103,0.171,0.33299999999999996,117.98,69,5
526,Bruno Mars,Just the Way You Are,2010-10-05,0.637,0.843,5,-5.412999999999999,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,78,5
527,Avril Lavigne,My Happy Ending,2004-01-01,0.414,0.9359999999999999,2,-2.407,1,0.0758,0.0013599999999999999,0.0,0.369,0.74,170.229,0,3
528,John Legend,All of Me,2013-08-30,0.42200000000000004,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,86,0
529,Spice Girls,Say You'll Be There,1996-01-01,0.726,0.679,1,-6.218999999999999,1,0.0473,0.0149,1.49e-06,0.0837,0.7509999999999999,107.02,65,5
530,Clayton Perry,Sunday Morning (Maroon 5 Cover),2011-07-14,0.747,0.251,8,-13.205,1,0.0381,0.512,0.0,0.0889,0.815,92.155,0,0
531,Beyoncé,Drunk in Love (feat. Jay-Z),2014-11-24,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.0010400000000000001,0.18100000000000002,0.401,140.03,71,5
532,Marisa Monte,Vilarejo,2006-01-01,0.631,0.496,1,-10.193999999999999,1,0.0289,0.8690000000000001,6.95e-05,0.15,0.77,134.935,5,0
533,Chimarruts,Pra ela,2006-01-01,0.855,0.363,9,-10.785,1,0.0586,0.0718,0.00020299999999999997,0.0499,0.795,119.86200000000001,43,0
534,Beyoncé,Irreplaceable,2006-09-04,0.5760000000000001,0.6970000000000001,10,-4.192,1,0.326,0.0286,1.15e-06,0.16699999999999998,0.501,175.90599999999998,62,3
535,Jamie xx,Loud Places,2015-06-01,0.647,0.626,8,-10.753,0,0.0424,0.004220000000000001,0.32299999999999995,0.122,0.185,109.015,37,6
536,Mc Gui,Sonhar,2015-05-01,0.544,0.49700000000000005,7,-11.297,1,0.0416,0.532,0.0,0.733,0.35200000000000004,118.036,20,0
537,Fetty Wap,Wake Up,2016-04-22,0.647,0.6729999999999999,5,-5.992000000000001,1,0.17600000000000002,0.172,0.0,0.223,0.527,179.97099999999998,55,3
538,Shakira,Hips Don't Lie (feat. Wyclef Jean),2005-11-28,0.778,0.8240000000000001,10,-5.892,0,0.0712,0.284,0.0,0.405,0.7559999999999999,100.024,83,1
539,Shakira,Gypsy - Live Version,2011-12-05,0.618,0.718,6,-6.532,1,0.0638,0.433,7.22e-06,0.747,0.244,93.963,35,4
540,Rosana,A fuego lento,2007-07-10,0.6729999999999999,0.8690000000000001,10,-4.566,1,0.0975,0.513,0.0,0.157,0.728,119.10600000000001,53,1
541,Sandy e Junior,Nada É Por Acaso - Ao Vivo,2002-01-01,0.528,0.897,11,-3.786,1,0.0527,0.151,0.0,0.924,0.40399999999999997,90.486,0,4
542,Sandy e Junior,O Amor Faz - Ao Vivo,2002-01-01,0.528,0.777,9,-4.3839999999999995,1,0.0299,0.14,9.52e-06,0.794,0.275,91.425,0,4
543,Sandy e Junior,Eu Acho Que Pirei - Live,2000-01-01,0.7120000000000001,0.88,4,-4.499,1,0.0594,0.0836,0.0,0.247,0.6579999999999999,110.181,0,7
544,MAGIC!,Rude,2014-06-25,0.774,0.7559999999999999,1,-4.995,1,0.0389,0.0423,0.0,0.305,0.9309999999999999,144.032,79,1
545,Major Lazer,Lean On (feat. MØ & DJ Snake),2015-05-29,0.723,0.809,7,-3.0810000000000004,0,0.0625,0.00346,0.00123,0.565,0.27399999999999997,98.007,0,4
546,Galantis,Runaway (U & I),2014-10-05,0.506,0.805,1,-4.119,1,0.0469,0.007109999999999999,0.00193,0.0856,0.38299999999999995,126.008,56,3
547,Colbie Caillat,Brighter Than The Sun,2011-01-01,0.637,0.774,9,-5.8839999999999995,1,0.0345,0.00936,0.0,0.262,0.575,95.98700000000001,0,7
548,Blind Melon,No Rain,1992-01-01,0.389,0.47600000000000003,9,-9.342,1,0.0316,0.619,5.0900000000000004e-05,0.255,0.5660000000000001,148.11700000000002,74,0
549,Jubel Sax,Jubel,2014-02-12,0.635,0.634,0,-6.8420000000000005,1,0.0357,0.0265,0.122,0.0872,0.185,125.04700000000001,30,5
550,Florence + The Machine,Shake It Out - Acoustic,2011-01-01,0.547,0.395,5,-5.3629999999999995,1,0.0297,0.643,0.0,0.115,0.35600000000000004,104.493,52,0
551,Florence + The Machine,"Dog Days Are Over - MTV Unplugged, 2012",2012-01-01,0.322,0.534,9,-6.662000000000001,0,0.0316,0.64,0.0,0.691,0.271,150.418,56,4
552,Florence + The Machine,You've Got The Dirtee Love - Live At The Brit Awards / 2010,2010-01-01,0.36200000000000004,0.9109999999999999,6,-4.542,1,0.19399999999999998,0.449,0.0,0.9640000000000001,0.47100000000000003,84.851,0,4
553,Lana Del Rey,Young And Beautiful,2013-01-01,0.321,0.41600000000000004,11,-8.935,0,0.0343,0.266,3.02e-05,0.106,0.151,114.594,62,0
554,Drake,One Dance,2016-05-06,0.7909999999999999,0.619,1,-5.886,1,0.0532,0.00784,0.004229999999999999,0.35100000000000003,0.371,103.98899999999999,3,7
555,Ms. Lauryn Hill,Everything Is Everything,1998-08-25,0.8240000000000001,0.7070000000000001,9,-7.893,1,0.285,0.415,0.0,0.106,0.847,94.708,0,7
556,Lighthouse Family,Ocean Drive,1995-01-01,0.616,0.698,7,-9.379,1,0.0315,0.0191,0.0279,0.1,0.879,90.655,0,7
557,John Mayer,Say,2006-10-13,0.485,0.723,10,-6.565,1,0.0317,0.541,1.12e-06,0.075,0.541,167.845,61,3
558,TLC,No Scrubs,1999-02-23,0.743,0.675,8,-4.2669999999999995,0,0.0953,0.0251,0.000717,0.0685,0.59,92.90899999999999,79,1
559,TLC,Unpretty,1999-02-23,0.648,0.622,7,-6.063,1,0.0428,0.0015199999999999999,5.9699999999999994e-05,0.109,0.51,88.684,63,5
560,Janet Jackson,Together Again,1997-10-07,0.873,0.593,7,-8.942,1,0.10300000000000001,0.078,0.0069700000000000005,0.10400000000000001,0.495,123.09100000000001,68,5
561,Fetty Wap,Trap Queen,2015-09-25,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.8170000000000001,148.075,74,3
562,Tim Deluxe,It Just Won't Do - Radio Edit,2011-11-28,0.6779999999999999,0.9359999999999999,5,-4.876,0,0.0373,0.0016600000000000002,0.457,0.376,0.877,129.996,56,6
563,The Avener,Fade Out Lines - The Avener Rework,2014-01-01,0.855,0.693,8,-5.662000000000001,0,0.0308,0.0165,0.0794,0.11800000000000001,0.687,119.00399999999999,0,7
564,Groove Armada,Superstylin',2001-07-11,0.743,0.7979999999999999,9,-8.263,1,0.0557,0.00346,0.00131,0.259,0.9279999999999999,128.968,62,1
565,Kurtis Mantronik Presents Chamonix,How Did You Know,2005-02-25,0.619,0.977,9,-3.258,0,0.067,0.000493,0.0006519999999999999,0.204,0.8170000000000001,126.00399999999999,33,1
566,X-Press 2,Lazy,2002-01-01,0.728,0.602,1,-10.387,1,0.0351,0.0009109999999999999,0.000642,0.128,0.8029999999999999,130.01,0,7
567,All Saints,Pure Shores,2001-10-05,0.631,0.664,6,-9.197000000000001,1,0.0242,0.0498,0.00042,0.0696,0.40700000000000003,100.618,49,5
568,Ariana Grande,Problem,2014-01-01,0.66,0.7979999999999999,1,-5.3260000000000005,0,0.162,0.0226,2.2e-05,0.10300000000000001,0.627,103.022,0,7
569,Marcelo D2,A Procura da Batida Perfeita,1992-01-01,0.7759999999999999,0.8140000000000001,7,-7.556,1,0.175,0.0692,0.0,0.0846,0.508,92.81700000000001,0,7
570,Marcelo D2,Desabafo / Deixa Eu Dizer,2008-01-01,0.6,0.8690000000000001,4,-5.565,0,0.315,0.0364,0.0,0.287,0.7859999999999999,85.40899999999999,61,1
571,Beyoncé,Run the World (Girls),2011-06-24,0.733,0.899,0,-4.237,1,0.14300000000000002,0.00496,4.72e-05,0.37200000000000005,0.76,127.086,74,3
572,Beyoncé,Diva,2008-11-17,0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,146.092,36,2
573,Adele,Send My Love (To Your New Lover),2016-05-16,0.69,0.524,6,-8.39,0,0.10300000000000001,0.0415,3.16e-06,0.17,0.562,164.023,58,2
574,Keane,Everybody's Changing,2009-01-01,0.501,0.76,0,-6.095,1,0.0295,0.00135,0.000458,0.0854,0.47600000000000003,94.03,0,7
575,Drake,Controlla,2016-05-06,0.607,0.47600000000000003,10,-11.075999999999999,0,0.249,0.0773,0.0,0.113,0.34700000000000003,122.976,1,2
576,Lost Frequencies,Are You with Me - Gianni Kosta Remix,2015-04-28,0.733,0.6559999999999999,8,-8.703,1,0.0424,0.007679999999999999,0.172,0.0634,0.35700000000000004,118.0,24,5
577,Marcus Marr,The Trouble With Us,2015-10-16,0.831,0.715,2,-5.792000000000001,1,0.0667,0.33399999999999996,0.0008810000000000001,0.16,0.8340000000000001,121.08,0,7
578,Matheus & Kauan,Que Sorte A Nossa - Live,2015-08-14,0.56,0.6779999999999999,7,-3.864,1,0.0281,0.537,0.0,0.887,0.34700000000000003,95.03399999999999,0,4
579,JAY-Z,Holy Grail,2013-07-10,0.6829999999999999,0.537,2,-6.945,0,0.0878,0.0619,1.01e-05,0.247,0.153,145.089,0,7
580,Daya,"Sit Still, Look Pretty",2015-11-27,0.846,0.7340000000000001,2,-3.6010000000000004,1,0.105,0.284,8.27e-05,0.425,0.7190000000000001,91.001,0,7
581,Kiiara,Gold,2016-03-22,0.6,0.41200000000000003,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.04899999999999,70,0
582,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,2016-05-06,0.6629999999999999,0.713,7,-6.647,0,0.11199999999999999,0.0353,7.68e-06,0.0843,0.69,101.965,2,7
583,Kygo,Stole the Show,2015-03-23,0.679,0.662,8,-6.069,0,0.174,0.155,0.0,0.152,0.43799999999999994,99.87899999999999,17,7
584,Shawn Mendes,Stitches,2015-04-13,0.746,0.754,1,-6.681,1,0.067,0.0152,0.0,0.0486,0.764,149.882,1,7
585,New Tribute Kings,Fast Car (Originally Performed By Jonas Blue Feat. Dakota),2016-02-15,0.439,0.619,9,-9.042,1,0.18,0.645,0.000205,0.196,0.556,102.979,13,0
586,Calvin Harris,This Is What You Came For (feat. Rihanna),2016-04-29,0.63,0.9279999999999999,9,-2.787,0,0.0331,0.19899999999999998,0.124,0.14800000000000002,0.465,123.963,79,1
587,Matt Simons,Catch & Release - Deepend Remix,2015-09-18,0.833,0.55,1,-8.622,0,0.0451,0.488,0.00049,0.109,0.142,105.006,0,0
588,Des'ree,You Gotta Be,1998-06-29,0.6629999999999999,0.753,0,-7.061,1,0.0379,0.17600000000000002,0.0,0.105,0.484,94.06,58,5
589,Stevie Wonder,For Once In My Life,1968-12-01,0.5660000000000001,0.48200000000000004,6,-13.047,1,0.0411,0.301,0.0,0.26899999999999996,0.856,109.046,0,0
590,The Chainsmokers,Don't Let Me Down,2016-02-05,0.532,0.8690000000000001,11,-5.093999999999999,1,0.172,0.157,0.0050799999999999994,0.136,0.42200000000000004,159.803,79,3
591,Enrique Iglesias,DUELE EL CORAZON (feat. Wisin),2016-04-18,0.7240000000000001,0.904,8,-3.3539999999999996,0,0.0966,0.0786,0.0,0.226,0.846,90.999,71,1
592,Anitta,Sim ou não (participação especial Maluma),2016-07-28,0.818,0.84,5,-3.3280000000000003,1,0.092,0.433,1.16e-06,0.114,0.889,99.00399999999999,60,1
593,Dennis DJ,Malandramente,2016-06-20,0.91,0.804,9,-4.76,0,0.0996,0.177,0.0,0.203,0.7120000000000001,129.929,56,1
594,Titãs,Os Cegos do Castelo - Ao Vivo,1997-09-22,0.57,0.848,5,-8.234,1,0.0365,0.0741,0.000278,0.698,0.632,89.169,57,4
595,Kungs,This Girl - Kungs Vs. Cookin' On 3 Burners,2016-02-19,0.79,0.705,0,-4.684,0,0.0383,0.0807,4.8100000000000004e-05,0.251,0.501,121.969,2,7
596,Pikeno & Menor,Amiga Parceira,2015-02-11,0.7609999999999999,0.852,11,-2.8569999999999998,1,0.17800000000000002,0.312,0.0,0.0824,0.7040000000000001,95.05,48,1
597,Matheus & Kauan,O Nosso Santo Bateu - Na Praia / Ao Vivo,2016-02-26,0.48200000000000004,0.735,0,-4.566,1,0.134,0.22699999999999998,0.0,0.72,0.406,140.532,0,4
598,Disclosure,Help Me Lose My Mind,2013-01-01,0.777,0.71,5,-5.694,0,0.0539,0.0412,0.0811,0.0577,0.306,109.029,0,7
599,Ludmilla,Bom,2016-06-17,0.815,0.904,10,-2.79,0,0.0514,0.467,0.0,0.0485,0.898,102.985,34,1
600,The Chainsmokers,Closer,2016-07-29,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.6609999999999999,95.01,84,5
601,Alesso,I Wanna Know,2016-04-01,0.652,0.8190000000000001,2,-3.681,1,0.0338,0.0776,0.0,0.09699999999999999,0.515,115.916,0,7
602,Jota Quest,Mais uma Vez (feat. Maria Gadú) - Ao Vivo,2012-05-14,0.531,0.89,10,-5.109,1,0.0595,0.0531,0.0,0.945,0.44,89.993,31,4
603,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),2016-01-29,0.728,0.563,1,-8.052999999999999,0,0.134,0.621,0.0,0.179,0.35200000000000004,100.01700000000001,80,0
604,Nego do Borel,Pretinha Vou Te Confessar (Remix Trap Funk),2016-05-11,0.81,0.563,4,-8.937999999999999,0,0.109,0.22899999999999998,0.0,0.233,0.49700000000000005,102.12700000000001,36,5
605,Daniela Mercury,Baianidade Nagô,2006-01-01,0.41600000000000004,0.7190000000000001,9,-8.097999999999999,1,0.133,0.7490000000000001,0.0,0.831,0.314,98.811,41,4
606,MAGIC!,Red Dress,2016-06-17,0.6509999999999999,0.794,10,-4.458,1,0.0329,0.0913,0.0,0.249,0.792,135.974,53,1
607,Major Lazer,Cold Water (feat. Justin Bieber & MØ),2016-07-22,0.608,0.7979999999999999,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,2,7
608,Gwen Stefani,The Sweet Escape,2006-01-01,0.7559999999999999,0.77,1,-3.502,1,0.0343,0.191,0.0,0.17800000000000002,0.73,119.961,0,7
609,Lukas Graham,7 Years,2016-04-01,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,80,5
610,Natalie La Rose,Somebody,2014-01-06,0.845,0.534,0,-8.722000000000001,1,0.0385,0.00108,1.18e-05,0.0689,0.726,104.97200000000001,0,7
611,Milky Chance,Stolen Dance - Spotify Sessions,2014-10-13,0.758,0.451,11,-11.285,1,0.0403,0.556,0.00011,0.6579999999999999,0.426,113.994,42,0
612,John Legend,All of Me - Tiësto's Birthday Treatment Remix - Radio Edit,2014-02-25,0.606,0.72,5,-6.252999999999999,0,0.0283,0.000149,0.00165,0.0745,0.17800000000000002,127.985,63,5
613,Natalie Imbruglia,Torn,2007-09-05,0.5589999999999999,0.9279999999999999,5,-3.04,1,0.0355,0.0746,5.56e-05,0.696,0.599,96.315,70,4
614,Shawn Mendes,Treat You Better,2016-09-23,0.6829999999999999,0.797,10,-4.085,0,0.24600000000000002,0.107,0.0,0.114,0.758,82.916,0,7
615,Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",2016-05-06,0.667,0.83,0,-5.715,1,0.0749,0.0123,0.0,0.191,0.701,113.03,77,5
616,João Brasil,"Hey Pugliesi, Deixa Eu Comer Maionese",2016-09-30,0.752,0.575,0,-4.3389999999999995,1,0.0557,0.0117,4.34e-05,0.0722,0.449,130.07299999999998,0,7
617,Sia,Cheap Thrills,2016-01-29,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,77,1
618,Lea Salonga,A Whole New World,1992-01-01,0.341,0.22899999999999998,0,-15.795,1,0.0344,0.846,2.81e-06,0.10099999999999999,0.131,126.852,0,0
619,DJ Snake,Let Me Love You,2016-08-05,0.47600000000000003,0.718,8,-5.309,1,0.0576,0.0784,1.0199999999999999e-05,0.122,0.142,199.864,3,3
620,Estelle,American Boy (feat. Kanye West),2008-03-28,0.727,0.7290000000000001,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,0,7
621,Bruno Mars,24K Magic,2016-10-07,0.818,0.8029999999999999,1,-4.282,1,0.0797,0.034,0.0,0.153,0.632,106.97,67,5
622,Tiago Iorc,Chega Pra Cá - Ao Vivo,2016-09-16,0.605,0.595,4,-10.357000000000001,1,0.0618,0.41100000000000003,0.0,0.9490000000000001,0.685,118.568,43,4
623,Justin Bieber,Company,2015-11-13,0.59,0.797,4,-4.901,0,0.0614,0.132,0.0,0.0846,0.425,94.948,0,7
624,Projota,Faz Parte - Ao Vivo,2016-05-27,0.581,0.873,1,-6.527,1,0.155,0.0923,0.0,0.8190000000000001,0.59,81.067,0,4
625,Davon Williams,Leaningside2side,2015-04-12,0.6809999999999999,0.93,9,-7.4110000000000005,1,0.207,0.00853,7.39e-06,0.159,0.58,136.398,0,7
626,Marina Diniz,Torn,2016-12-05,0.513,0.6779999999999999,5,-4.854,1,0.08,0.0372,7.43e-05,0.34700000000000003,0.599,107.132,45,5
627,Maroon 5,Don't Wanna Know,2016-10-11,0.7829999999999999,0.623,7,-6.126,1,0.08,0.33799999999999997,0.0,0.0975,0.447,100.04799999999999,1,7
628,MC G15,Deu Onda,2016-12-15,0.9309999999999999,0.604,0,-1.41,0,0.0573,0.456,0.0,0.0488,0.8640000000000001,129.92600000000002,56,1
629,Rael,Rouxinol,2016-11-11,0.7509999999999999,0.6779999999999999,6,-7.682,0,0.0534,0.29600000000000004,0.00117,0.10800000000000001,0.691,95.00200000000001,0,7
630,Anitta,Cravo e canela (Participação especial de Vitin),2015-10-13,0.6579999999999999,0.777,3,-6.596,0,0.0526,0.273,0.0,0.0906,0.654,155.909,51,3
631,Disclosure,You & Me (feat. Eliza Doolittle) - Flume Remix,2016-08-26,0.608,0.39399999999999996,10,-6.869,0,0.0249,0.37799999999999995,0.000121,0.131,0.265,75.032,0,0
632,Alok,Hear Me Now,2016-10-21,0.7879999999999999,0.43,11,-7.757000000000001,1,0.0419,0.537,0.0026100000000000003,0.0936,0.461,121.99600000000001,4,0
633,The Chainsmokers,Roses,2015-06-16,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.0037700000000000003,0.309,0.34299999999999997,100.001,74,5
634,Fleetwood Mac,Dreams,1977-02-04,0.823,0.33799999999999997,0,-15.899000000000001,1,0.0413,0.139,0.0012900000000000001,0.5,0.785,120.473,0,0
635,João Brasil,Michael Douglas,2016-12-09,0.7509999999999999,0.695,4,-3.535,0,0.0376,0.24,0.191,0.231,0.797,130.092,44,1
636,Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,2015-11-27,0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.7509999999999999,107.985,51,1
637,UB40,Higher Ground,2016-11-18,0.795,0.568,2,-10.919,1,0.0431,0.0294,0.00107,0.126,0.815,101.059,21,7
638,Adam Levine,Lost Stars,2014-07-01,0.495,0.599,0,-4.76,1,0.0271,0.11699999999999999,0.0,0.0667,0.384,82.01299999999999,0,7
639,Pitbull,Greenlight (feat. Flo Rida & LunchMoney Lewis),2016-07-22,0.695,0.8370000000000001,1,-5.617000000000001,0,0.281,0.245,0.0,0.36700000000000005,0.639,115.06700000000001,59,1
640,Vixe Mainha,Café Com Pão - Ao Vivo,2006-01-01,0.66,0.846,9,-5.935,1,0.12300000000000001,0.006640000000000001,2.7600000000000003e-05,0.387,0.612,122.037,25,7
641,Vixe Mainha,Já É,2006-01-01,0.684,0.6729999999999999,7,-7.67,1,0.0882,0.322,0.0,0.0755,0.6679999999999999,81.045,32,7
642,Akon,Lonely,2007-01-01,0.624,0.5720000000000001,5,-7.531000000000001,0,0.0352,0.322,0.0,0.314,0.57,90.06700000000001,59,5
643,Lily Allen,Somewhere Only We Know,2013-11-10,0.314,0.28600000000000003,10,-10.191,1,0.035,0.935,0.0258,0.0999,0.278,172.021,62,0
644,The Weeknd,Starboy,2016-11-25,0.6809999999999999,0.594,7,-7.028,1,0.282,0.165,3.49e-06,0.134,0.535,186.054,2,2
645,The Cranberries,Linger,1993-03-01,0.43799999999999994,0.428,7,-14.860999999999999,1,0.0263,0.0841,4.6299999999999994e-05,0.138,0.209,94.86399999999999,0,0
646,ANAVITÓRIA,Trevo (Tu),2016-08-18,0.6679999999999999,0.37200000000000005,10,-8.203,1,0.0269,0.8540000000000001,0.000172,0.163,0.24600000000000002,99.80799999999999,0,0
647,Ed Sheeran,Shape of You,2017-01-06,0.825,0.652,1,-3.1830000000000003,0,0.0802,0.581,0.0,0.0931,0.9309999999999999,95.977,73,1
648,Nego do Borel,Você Partiu Meu Coração (feat. Anitta & Wesley Safadão),2017-01-10,0.8540000000000001,0.682,9,-5.818,0,0.069,0.374,0.0,0.0697,0.887,98.023,58,1
649,Ultradance,Ghetto Superstar (That Is What You Are),2014-09-19,0.716,0.611,11,-9.144,1,0.0356,0.0291,0.0232,0.418,0.6920000000000001,99.988,35,7
650,Delano,Na Ponta Ela Fica,2015-03-31,0.843,0.569,7,-10.713,1,0.278,0.28800000000000003,8.83e-05,0.0643,0.9470000000000001,95.075,58,2
651,Mc's Zaac & Jerry Smith,Bumbum Granada,2016-04-29,0.965,0.8109999999999999,1,-1.756,0,0.134,0.314,0.000148,0.187,0.161,130.015,54,1
652,Mc Don Juan,Oh Novinha,2016-11-08,0.752,0.386,11,-3.39,1,0.643,0.0284,0.0,0.579,0.33899999999999997,86.555,53,2
653,Jetlag Music,Trem-Bala,2017-01-20,0.79,0.5529999999999999,9,-10.940999999999999,1,0.0818,0.125,0.023,0.133,0.233,120.00299999999999,46,0
654,MC Kevinho,Olha a Explosão,2016-12-15,0.774,0.611,6,-2.883,1,0.134,0.109,0.0,0.0805,0.38799999999999996,89.995,6,7
655,Mc Livinho,Tudo de Bom,2016-01-22,0.825,0.647,6,-8.052,0,0.0936,0.182,1.3e-06,0.114,0.672,129.995,50,1
656,Simone & Simaria,Loka,2017-01-05,0.642,0.8340000000000001,0,-4.072,1,0.18899999999999997,0.0778,0.0,0.133,0.711,180.063,0,3
657,Mc Th,Aproveita Que a Mamadeira Ta Cheia,2016-09-02,0.6829999999999999,0.875,0,-1.734,0,0.557,0.605,7.03e-06,0.156,0.812,129.753,40,3
658,MC Kekel,Partiu,2016-06-30,0.825,0.83,6,-5.169,1,0.0593,0.601,0.00105,0.064,0.758,129.911,51,1
659,Anitta,Na batida - Ao vivo,2014-06-03,0.79,0.972,6,-4.515,1,0.0708,0.396,4e-05,0.935,0.89,133.015,31,4
660,Anitta,Na batida,2014-06-03,0.8909999999999999,0.95,6,-3.9560000000000004,1,0.069,0.359,3.9899999999999994e-05,0.141,0.965,133.028,35,1
661,Drake,Fake Love,2017-03-18,0.9279999999999999,0.48100000000000004,9,-9.35,0,0.287,0.105,0.0,0.17600000000000002,0.613,134.007,0,2
662,Jau,Cidade dos Poetas,2011-09-20,0.39899999999999997,0.42100000000000004,5,-9.617,1,0.037000000000000005,0.7240000000000001,3.06e-05,0.10300000000000001,0.784,66.02199999999999,38,0
663,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),2016-10-21,0.72,0.763,9,-4.0680000000000005,0,0.0523,0.406,0.0,0.18,0.742,101.965,76,1
664,ProSource Karaoke,Love Generation (In the Style of Bob Sinclair) - Demo Vocal Version,2010-08-01,0.746,0.93,1,-9.504,1,0.0454,0.601,0.00148,0.11199999999999999,0.9,127.98299999999999,6,7
665,Fatboy Slim,Praise You - Radio Edit,2006-06-18,0.622,0.884,1,-6.715,1,0.0467,0.0403,0.371,0.282,0.561,109.72200000000001,66,6
666,Fat Joe,All The Way Up,2016-03-02,0.536,0.721,10,-6.44,0,0.386,0.062,0.0,0.8240000000000001,0.39299999999999996,117.139,69,4
667,Mc Zaac,Vai Embrazando,2017-01-24,0.895,0.691,1,-1.214,1,0.0645,0.177,0.000196,0.0706,0.782,129.969,59,1
668,A.D.Z,Picoloco,2016-12-15,0.6679999999999999,0.5720000000000001,8,-7.05,1,0.20800000000000002,0.613,2.1000000000000002e-06,0.10400000000000001,0.18100000000000002,169.833,50,0
